"county","collection_dt","ALL PCR tests performed","Running total of all PCR tests","All PCR positive tests","Running total of all PCR tests","7 day percent positive","14 day percent positive"
"Treutlen","2020-07-23","10","415","1","32","3.2","9.7"
"Treutlen","2020-07-24","3","418","0","32","1.4","9.7"
"Treutlen","2020-07-25","3","421","1","33","6.2","9.7"
"Treutlen","2020-07-26","0","421","0","33","6.2","9.7"
"Treutlen","2020-07-27","7","428","2","35","10.3","11.8"
"Treutlen","2020-07-28","4","432","1","36","13.8","12"
"Treutlen","2020-07-29","14","446","6","42","20","14.4"
"Treutlen","2020-07-30","6","452","1","43","20.9","12.1"
"Treutlen","2020-07-31","8","460","3","46","26.3","13.9"
"Treutlen","2020-08-01","2","462","0","46","21.5","13.9"
"Treutlen","2020-08-02","6","468","1","47","23.9","15"
"Treutlen","2020-08-03","11","479","6","53","27.6","18.9"
"Treutlen","2020-08-04","3","482","2","55","33.6","23.7"
"Treutlen","2020-08-05","5","487","2","57","33.1","26.6"
"Treutlen","2020-08-06","4","491","1","58","34.3","27.6"
"Treutlen","2020-08-07","4","495","1","59","32.6","29.4"
"Treutlen","2020-08-08","6","501","2","61","37.3","29.4"
"Treutlen","2020-08-09","2","503","0","61","34.9","29.4"
"Treutlen","2020-08-10","4","507","0","61","27.1","27.4"
"Treutlen","2020-08-11","13","520","7","68","25.3","29.4"
"Treutlen","2020-08-12","4","524","1","69","23.2","28.2"
"Treutlen","2020-08-13","2","526","0","69","19.6","27"
"Treutlen","2020-08-14","4","530","0","69","16","24.3"
"Treutlen","2020-08-15","7","537","0","69","11.3","24.3"
"Treutlen","2020-08-16","2","539","2","71","25.5","30.2"
"Treutlen","2020-08-17","9","548","0","71","25.5","26.3"
"Treutlen","2020-08-18","7","555","5","76","28.1","26.7"
"Treutlen","2020-08-19","7","562","1","77","26.5","24.8"
"Treutlen","2020-08-20","5","567","1","78","29.4","24.5"
"Treutlen","2020-08-21","7","574","1","79","31.4","23.7"
"Treutlen","2020-08-22","5","579","2","81","37.1","24.2"
"Treutlen","2020-08-23","5","584","2","83","28.6","27.1"
"Treutlen","2020-08-24","7","591","1","84","30.6","28.1"
"Treutlen","2020-08-25","6","597","0","84","20.4","24.2"
"Treutlen","2020-08-26","15","612","5","89","23.1","24.8"
"Treutlen","2020-08-27","11","623","3","92","24.2","26.8"
"Treutlen","2020-08-28","6","629","3","95","29.3","30.3"
"Treutlen","2020-08-29","27","656","3","98","25.1","31.1"
"Treutlen","2020-08-30","3","659","1","99","24.2","26.4"
"Treutlen","2020-08-31","6","665","0","99","22.2","26.4"
"Treutlen","2020-09-01","6","671","3","102","29.3","24.9"
"Treutlen","2020-09-02","7","678","0","102","24.5","23.8"
"Treutlen","2020-09-03","5","683","3","105","29.2","26.7"
"Treutlen","2020-09-04","4","687","0","105","22.1","25.7"
"Treutlen","2020-09-05","15","702","0","105","20.5","22.8"
"Treutlen","2020-09-06","16","718","0","105","15.7","20"
"Treutlen","2020-09-07","2","720","2","107","30","26.1"
"Treutlen","2020-09-08","32","752","3","110","24.2","26.7"
"Treutlen","2020-09-09","3","755","0","110","24.2","24.4"
"Treutlen","2020-09-10","10","765","1","111","17.1","23.1"
"Treutlen","2020-09-11","1","766","0","111","17.1","19.6"
"Treutlen","2020-09-12","4","770","1","112","20.6","20.6"
"Treutlen","2020-09-13","1","771","0","112","20.6","18.2"
"Treutlen","2020-09-14","29","800","5","117","8.8","19.4"
"Treutlen","2020-09-15","6","806","0","117","7.5","15.8"
"Treutlen","2020-09-16","3","809","0","117","7.5","15.8"
"Treutlen","2020-09-17","40","849","0","117","6","11.5"
"Treutlen","2020-09-18","3","852","0","117","6","11.5"
"Treutlen","2020-09-19","2","854","0","117","2.5","11.5"
"Treutlen","2020-09-20","2","856","1","118","9.6","15.1"
"Treutlen","2020-09-21","31","887","4","122","9","8.9"
"Treutlen","2020-09-22","3","890","0","122","9","8.2"
"Treutlen","2020-09-23","14","904","0","122","9","8.2"
"Treutlen","2020-09-24","4","908","0","122","9","7.5"
"Treutlen","2020-09-25","2","910","0","122","9","7.5"
"Treutlen","2020-09-26","1","911","0","122","9","5.7"
"Treutlen","2020-09-27","3","914","0","122","1.8","5.7"
"Treutlen","2020-09-28","33","947","6","128","2.6","5.8"
"Treutlen","2020-09-29","6","953","1","129","5","7"
"Treutlen","2020-09-30","10","963","1","130","6.4","7.7"
"Treutlen","2020-10-01","7","970","1","131","8.4","8.7"
"Treutlen","2020-10-02","5","975","0","131","8.4","8.7"
"Treutlen","2020-10-03","2","977","0","131","8.4","8.7"
"Treutlen","2020-10-04","3","980","1","132","13.2","7.5"
"Treutlen","2020-10-05","49","1029","5","137","12.1","7.3"
"Treutlen","2020-10-06","6","1035","1","138","12.1","8.5"
"Treutlen","2020-10-07","5","1040","0","138","10.6","8.5"
"Treutlen","2020-10-08","3","1043","0","138","8.6","8.5"
"Treutlen","2020-10-09","0","1043","0","138","8.6","8.5"
"Treutlen","2020-10-10","0","1043","0","138","8.6","8.5"
"Troup","2020-02-01","0","0","0","0",".","."
"Troup","2020-02-02","0","0","0","0",".","."
"Troup","2020-02-03","0","0","0","0",".","."
"Troup","2020-02-04","0","0","0","0",".","."
"Troup","2020-02-05","0","0","0","0",".","."
"Troup","2020-02-06","0","0","0","0",".","."
"Troup","2020-02-07","0","0","0","0","0","."
"Troup","2020-02-08","0","0","0","0","0","."
"Troup","2020-02-09","0","0","0","0","0","."
"Troup","2020-02-10","0","0","0","0","0","."
"Troup","2020-02-11","0","0","0","0","0","."
"Troup","2020-02-12","0","0","0","0","0","."
"Troup","2020-02-13","0","0","0","0","0","."
"Troup","2020-02-14","0","0","0","0","0","0"
"Troup","2020-02-15","0","0","0","0","0","0"
"Troup","2020-02-16","0","0","0","0","0","0"
"Troup","2020-02-17","0","0","0","0","0","0"
"Troup","2020-02-18","0","0","0","0","0","0"
"Troup","2020-02-19","0","0","0","0","0","0"
"Troup","2020-02-20","0","0","0","0","0","0"
"Troup","2020-02-21","0","0","0","0","0","0"
"Troup","2020-02-22","0","0","0","0","0","0"
"Troup","2020-02-23","0","0","0","0","0","0"
"Troup","2020-02-24","0","0","0","0","0","0"
"Troup","2020-02-25","0","0","0","0","0","0"
"Troup","2020-02-26","0","0","0","0","0","0"
"Troup","2020-02-27","0","0","0","0","0","0"
"Troup","2020-02-28","0","0","0","0","0","0"
"Troup","2020-02-29","0","0","0","0","0","0"
"Troup","2020-03-01","0","0","0","0","0","0"
"Troup","2020-03-02","0","0","0","0","0","0"
"Troup","2020-03-03","0","0","0","0","0","0"
"Troup","2020-03-04","0","0","0","0","0","0"
"Troup","2020-03-05","0","0","0","0","0","0"
"Troup","2020-03-06","0","0","0","0","0","0"
"Troup","2020-03-07","0","0","0","0","0","0"
"Troup","2020-03-08","0","0","0","0","0","0"
"Troup","2020-03-09","0","0","0","0","0","0"
"Troup","2020-03-10","2","2","0","0","0","0"
"Troup","2020-03-11","0","2","0","0","0","0"
"Troup","2020-03-12","0","2","0","0","0","0"
"Troup","2020-03-13","3","5","1","1","4.8","2.4"
"Troup","2020-03-14","2","7","2","3","19","9.5"
"Troup","2020-03-15","3","10","1","4","23.8","11.9"
"Troup","2020-03-16","8","18","0","4","23.8","11.9"
"Troup","2020-03-17","11","29","1","5","25.1","12.6"
"Troup","2020-03-18","16","45","2","7","26.9","13.4"
"Troup","2020-03-19","10","55","3","10","31.2","15.6"
"Troup","2020-03-20","24","79","1","11","27","15.9"
"Troup","2020-03-21","2","81","0","11","12.7","15.9"
"Troup","2020-03-22","4","85","3","14","18.7","21.2"
"Troup","2020-03-23","34","119","3","17","19.9","21.9"
"Troup","2020-03-24","47","166","5","22","20.2","22.6"
"Troup","2020-03-25","40","206","9","31","21.6","24.2"
"Troup","2020-03-26","42","248","6","37","19.3","25.3"
"Troup","2020-03-27","35","283","8","45","22","24.5"
"Troup","2020-03-28","12","295","3","48","25.6","19.2"
"Troup","2020-03-29","10","305","2","50","17.7","18.2"
"Troup","2020-03-30","44","349","11","61","20","20"
"Troup","2020-03-31","38","387","9","70","21.9","21"
"Troup","2020-04-01","64","451","11","81","21.1","21.4"
"Troup","2020-04-02","25","476","0","81","19.1","19.2"
"Troup","2020-04-03","37","513","5","86","17.8","19.9"
"Troup","2020-04-04","18","531","3","89","16.6","21.1"
"Troup","2020-04-05","5","536","1","90","16.6","17.2"
"Troup","2020-04-06","33","569","4","94","14.7","17.4"
"Troup","2020-04-07","141","710","8","102","12.2","17"
"Troup","2020-04-08","26","736","3","105","11.4","16.3"
"Troup","2020-04-09","33","769","8","113","14.8","17"
"Troup","2020-04-10","394","1163","145","258","18.1","18"
"Troup","2020-04-11","7","1170","0","258","15.8","16.2"
"Troup","2020-04-12","1","1171","0","258","12.9","14.7"
"Troup","2020-04-13","37","1208","14","272","16.6","15.7"
"Troup","2020-04-14","51","1259","31","303","24.5","18.3"
"Troup","2020-04-15","14","1273","1","304","23.8","17.6"
"Troup","2020-04-16","12","1285","0","304","20.4","17.6"
"Troup","2020-04-17","21","1306","7","311","19.9","19"
"Troup","2020-04-18","10","1316","0","311","19.9","17.8"
"Troup","2020-04-19","6","1322","2","313","24.6","18.8"
"Troup","2020-04-20","19","1341","1","314","20","18.3"
"Troup","2020-04-21","30","1371","2","316","12.2","18.4"
"Troup","2020-04-22","28","1399","2","318","12.2","18"
"Troup","2020-04-23","18","1417","1","319","13","16.7"
"Troup","2020-04-24","30","1447","1","320","8.8","14.3"
"Troup","2020-04-25","12","1459","1","321","9.9","14.9"
"Troup","2020-04-26","8","1467","0","321","5.2","14.9"
"Troup","2020-04-27","22","1489","0","321","4.4","12.2"
"Troup","2020-04-28","28","1517","1","322","4","8.1"
"Troup","2020-04-29","30","1547","0","322","3","7.6"
"Troup","2020-04-30","33","1580","2","324","3","8"
"Troup","2020-05-01","24","1604","3","327","4.4","6.6"
"Troup","2020-05-02","10","1614","0","327","3.2","6.6"
"Troup","2020-05-03","6","1620","2","329","7.9","6.6"
"Troup","2020-05-04","21","1641","0","329","7.9","6.2"
"Troup","2020-05-05","32","1673","1","330","7.9","5.9"
"Troup","2020-05-06","83","1756","1","331","8","5.5"
"Troup","2020-05-07","19","1775","1","332","7.9","5.5"
"Troup","2020-05-08","16","1791","1","333","7","5.7"
"Troup","2020-05-09","9","1800","0","333","7","5.1"
"Troup","2020-05-10","5","1805","2","335","8","8"
"Troup","2020-05-11","228","2033","1","336","8","8"
"Troup","2020-05-12","24","2057","2","338","8.8","8.3"
"Troup","2020-05-13","36","2093","2","340","9.4","8.7"
"Troup","2020-05-14","42","2135","7","347","11","9.5"
"Troup","2020-05-15","64","2199","5","352","11.3","9.1"
"Troup","2020-05-16","35","2234","2","354","12.1","9.5"
"Troup","2020-05-17","34","2268","3","357","7.6","7.8"
"Troup","2020-05-18","58","2326","5","362","8.8","8.4"
"Troup","2020-05-19","61","2387","7","369","9.2","9"
"Troup","2020-05-20","67","2454","10","379","10.6","10"
"Troup","2020-05-21","45","2499","4","383","9.5","10.3"
"Troup","2020-05-22","21","2520","3","386","10.4","10.8"
"Troup","2020-05-23","74","2594","7","393","10.9","11.5"
"Troup","2020-05-24","7","2601","0","393","9.7","8.6"
"Troup","2020-05-25","16","2617","1","394","9.3","9.1"
"Troup","2020-05-26","176","2793","45","439","11.3","10.3"
"Troup","2020-05-27","52","2845","4","443","10.3","10.4"
"Troup","2020-05-28","46","2891","5","448","10.6","10"
"Troup","2020-05-29","38","2929","0","448","8.5","9.5"
"Troup","2020-05-30","19","2948","3","451","9.5","10.2"
"Troup","2020-05-31","58","3006","6","457","10.9","10.3"
"Troup","2020-06-01","51","3057","7","464","12","10.7"
"Troup","2020-06-02","99","3156","18","482","10.9","11.1"
"Troup","2020-06-03","92","3248","16","498","12.3","11.3"
"Troup","2020-06-04","85","3333","21","519","14.3","12.4"
"Troup","2020-06-05","164","3497","48","567","18.5","13.5"
"Troup","2020-06-06","47","3544","12","579","19.9","14.7"
"Troup","2020-06-07","27","3571","7","586","22.1","16.5"
"Troup","2020-06-08","242","3813","40","626","22.5","17.3"
"Troup","2020-06-09","172","3985","21","647","21.7","16.3"
"Troup","2020-06-10","171","4156","26","673","21.3","16.8"
"Troup","2020-06-11","128","4284","23","696","20.4","17.3"
"Troup","2020-06-12","198","4482","22","718","17.8","18.1"
"Troup","2020-06-13","59","4541","18","736","18.5","19.2"
"Troup","2020-06-14","33","4574","12","748","20","21"
"Troup","2020-06-15","176","4750","38","786","20.7","21.6"
"Troup","2020-06-16","150","4900","33","819","22.1","21.9"
"Troup","2020-06-17","218","5118","40","859","22.6","21.9"
"Troup","2020-06-18","185","5303","37","896","22.8","21.6"
"Troup","2020-06-19","228","5531","35","931","23.5","20.6"
"Troup","2020-06-20","419","5950","73","1004","21.6","20"
"Troup","2020-06-21","38","5988","6","1010","18.6","19.3"
"Troup","2020-06-22","392","6380","53","1063","17.5","19.1"
"Troup","2020-06-23","263","6643","25","1088","15.7","18.9"
"Troup","2020-06-24","274","6917","27","1115","14.5","18.5"
"Troup","2020-06-25","170","7087","28","1143","14","18.4"
"Troup","2020-06-26","207","7294","34","1177","14.1","18.8"
"Troup","2020-06-27","74","7368","11","1188","13.8","17.7"
"Troup","2020-06-28","43","7411","10","1198","14.8","16.7"
"Troup","2020-06-29","209","7620","27","1225","14.8","16.1"
"Troup","2020-06-30","335","7955","37","1262","15","15.3"
"Troup","2020-07-01","305","8260","36","1298","15.3","14.9"
"Troup","2020-07-02","425","8685","41","1339","14.3","14.1"
"Troup","2020-07-03","183","8868","25","1364","13.9","14"
"Troup","2020-07-04","44","8912","5","1369","13.4","13.6"
"Troup","2020-07-05","61","8973","7","1376","11.7","13.3"
"Troup","2020-07-06","358","9331","60","1436","12.3","13.5"
"Troup","2020-07-07","412","9743","56","1492","12.6","13.8"
"Troup","2020-07-08","502","10245","54","1546","12.5","13.9"
"Troup","2020-07-09","455","10700","52","1598","12.7","13.5"
"Troup","2020-07-10","455","11155","40","1638","12","13"
"Troup","2020-07-11","59","11214","8","1646","12.3","12.9"
"Troup","2020-07-12","27","11241","4","1650","12.8","12.3"
"Troup","2020-07-13","391","11632","58","1708","12.5","12.4"
"Troup","2020-07-14","383","12015","52","1760","12.5","12.6"
"Troup","2020-07-15","375","12390","49","1809","12.9","12.7"
"Troup","2020-07-16","452","12842","56","1865","13","12.9"
"Troup","2020-07-17","400","13242","61","1926","13.9","13"
"Troup","2020-07-18","63","13305","13","1939","14.9","13.6"
"Troup","2020-07-19","34","13339","2","1941","13.7","13.2"
"Troup","2020-07-20","461","13800","52","1993","13.2","12.8"
"Troup","2020-07-21","271","14071","45","2038","13.6","13.1"
"Troup","2020-07-22","322","14393","50","2088","13.9","13.4"
"Troup","2020-07-23","298","14691","56","2144","14.9","13.9"
"Troup","2020-07-24","321","15012","57","2201","15.2","14.6"
"Troup","2020-07-25","47","15059","6","2207","14.1","14.5"
"Troup","2020-07-26","29","15088","0","2207","13.2","13.5"
"Troup","2020-07-27","842","15930","69","2276","12.8","13"
"Troup","2020-07-28","205","16135","33","2309","12.7","13.2"
"Troup","2020-07-29","323","16458","50","2359","12.7","13.3"
"Troup","2020-07-30","353","16811","68","2427","12.8","13.8"
"Troup","2020-07-31","492","17303","66","2493","12.2","13.7"
"Troup","2020-08-01","100","17403","5","2498","11.1","12.6"
"Troup","2020-08-02","23","17426","4","2502","13.5","13.4"
"Troup","2020-08-03","426","17852","31","2533","13.4","13.1"
"Troup","2020-08-04","311","18163","69","2602","14.3","13.5"
"Troup","2020-08-05","489","18652","72","2674","14.2","13.5"
"Troup","2020-08-06","470","19122","75","2749","13.7","13.3"
"Troup","2020-08-07","370","19492","51","2800","13.8","13"
"Troup","2020-08-08","155","19647","21","2821","15","13"
"Troup","2020-08-09","24","19671","2","2823","13.7","13.6"
"Troup","2020-08-10","494","20165","77","2900","14.9","14.1"
"Troup","2020-08-11","108","20273","18","2918","14.1","14.2"
"Troup","2020-08-12","101","20374","13","2931","13.8","14"
"Troup","2020-08-13","106","20480","16","2947","13.7","13.7"
"Troup","2020-08-14","95","20575","4","2951","12.3","13"
"Troup","2020-08-15","44","20619","7","2958","12.7","13.8"
"Troup","2020-08-16","36","20655","0","2958","11.5","12.6"
"Troup","2020-08-17","126","20781","13","2971","10.7","12.8"
"Troup","2020-08-18","131","20912","11","2982","9.5","11.8"
"Troup","2020-08-19","91","21003","10","2992","9.3","11.5"
"Troup","2020-08-20","91","21094","11","3003","8.8","11.3"
"Troup","2020-08-21","110","21204","9","3012","9.4","10.9"
"Troup","2020-08-22","58","21262","2","3014","7.6","10.1"
"Troup","2020-08-23","44","21306","1","3015","8","9.7"
"Troup","2020-08-24","192","21498","12","3027","7.4","9"
"Troup","2020-08-25","113","21611","7","3034","7.1","8.3"
"Troup","2020-08-26","172","21783","4","3038","5.8","7.5"
"Troup","2020-08-27","125","21908","8","3046","5","6.9"
"Troup","2020-08-28","181","22089","6","3052","4.3","6.9"
"Troup","2020-08-29","63","22152","10","3062","6.1","6.9"
"Troup","2020-08-30","34","22186","1","3063","6.2","7.1"
"Troup","2020-08-31","153","22339","15","3078","6.7","7"
"Troup","2020-09-01","108","22447","6","3084","6.6","6.8"
"Troup","2020-09-02","106","22553","5","3089","6.9","6.4"
"Troup","2020-09-03","91","22644","7","3096","7.1","6.1"
"Troup","2020-09-04","89","22733","10","3106","8.3","6.3"
"Troup","2020-09-05","47","22780","7","3113","8.1","7.1"
"Troup","2020-09-06","40","22820","1","3114","8.1","7.1"
"Troup","2020-09-07","63","22883","3","3117","7.3","7"
"Troup","2020-09-08","87","22970","9","3126","8","7.3"
"Troup","2020-09-09","161","23131","6","3132","7.9","7.4"
"Troup","2020-09-10","198","23329","11","3143","7.6","7.4"
"Troup","2020-09-11","89","23418","6","3149","6.9","7.6"
"Troup","2020-09-12","50","23468","3","3152","5.7","6.9"
"Troup","2020-09-13","26","23494","1","3153","5.9","7"
"Troup","2020-09-14","156","23650","14","3167","6.5","6.9"
"Troup","2020-09-15","120","23770","6","3173","5.7","6.9"
"Troup","2020-09-16","110","23880","9","3182","6.3","7.1"
"Troup","2020-09-17","64","23944","3","3185","6.2","6.9"
"Troup","2020-09-18","71","24015","4","3189","6","6.5"
"Troup","2020-09-19","60","24075","2","3191","5.7","5.7"
"Troup","2020-09-20","40","24115","1","3192","5.5","5.7"
"Troup","2020-09-21","130","24245","8","3200","5.1","5.8"
"Troup","2020-09-22","89","24334","9","3209","5.8","5.7"
"Troup","2020-09-23","66","24400","10","3219","6.8","6.6"
"Troup","2020-09-24","89","24489","3","3222","6.6","6.4"
"Troup","2020-09-25","67","24556","6","3228","7.1","6.6"
"Troup","2020-09-26","25","24581","4","3232","8.9","7.3"
"Troup","2020-09-27","28","24609","3","3235","10.1","7.8"
"Troup","2020-09-28","130","24739","5","3240","9.7","7.4"
"Troup","2020-09-29","83","24822","8","3248","9.7","7.7"
"Troup","2020-09-30","53","24875","1","3249","7.8","7.3"
"Troup","2020-10-01","68","24943","4","3253","8.1","7.4"
"Troup","2020-10-02","67","25010","9","3262","8.8","7.9"
"Troup","2020-10-03","40","25050","4","3266","7.9","8.4"
"Troup","2020-10-04","27","25077","1","3267","6.9","8.5"
"Troup","2020-10-05","110","25187","5","3272","7","8.4"
"Troup","2020-10-06","93","25280","8","3280","6.9","8.3"
"Troup","2020-10-07","40","25320","2","3282","7.3","7.5"
"Troup","2020-10-08","39","25359","3","3285","7.6","7.8"
"Troup","2020-10-09","16","25375","1","3286","6.5","7.7"
"Troup","2020-10-10","0","25375","0","3286","5.1","6.5"
"Turner","2020-02-01","0","0","0","0",".","."
"Turner","2020-02-02","0","0","0","0",".","."
"Turner","2020-02-03","0","0","0","0",".","."
"Turner","2020-02-04","0","0","0","0",".","."
"Turner","2020-02-05","0","0","0","0",".","."
"Turner","2020-02-06","0","0","0","0",".","."
"Turner","2020-02-07","0","0","0","0","0","."
"Turner","2020-02-08","0","0","0","0","0","."
"Turner","2020-02-09","0","0","0","0","0","."
"Turner","2020-02-10","0","0","0","0","0","."
"Turner","2020-02-11","0","0","0","0","0","."
"Turner","2020-02-12","0","0","0","0","0","."
"Turner","2020-02-13","0","0","0","0","0","."
"Turner","2020-02-14","0","0","0","0","0","0"
"Turner","2020-02-15","0","0","0","0","0","0"
"Turner","2020-02-16","0","0","0","0","0","0"
"Turner","2020-02-17","0","0","0","0","0","0"
"Turner","2020-02-18","0","0","0","0","0","0"
"Turner","2020-02-19","0","0","0","0","0","0"
"Turner","2020-02-20","0","0","0","0","0","0"
"Turner","2020-02-21","0","0","0","0","0","0"
"Turner","2020-02-22","0","0","0","0","0","0"
"Turner","2020-02-23","0","0","0","0","0","0"
"Turner","2020-02-24","0","0","0","0","0","0"
"Turner","2020-02-25","0","0","0","0","0","0"
"Turner","2020-02-26","0","0","0","0","0","0"
"Turner","2020-02-27","0","0","0","0","0","0"
"Turner","2020-02-28","0","0","0","0","0","0"
"Turner","2020-02-29","0","0","0","0","0","0"
"Turner","2020-03-01","0","0","0","0","0","0"
"Turner","2020-03-02","0","0","0","0","0","0"
"Turner","2020-03-03","0","0","0","0","0","0"
"Turner","2020-03-04","0","0","0","0","0","0"
"Turner","2020-03-05","0","0","0","0","0","0"
"Turner","2020-03-06","0","0","0","0","0","0"
"Turner","2020-03-07","0","0","0","0","0","0"
"Turner","2020-03-08","0","0","0","0","0","0"
"Turner","2020-03-09","0","0","0","0","0","0"
"Turner","2020-03-10","0","0","0","0","0","0"
"Turner","2020-03-11","1","1","1","1","14.3","7.1"
"Turner","2020-03-12","1","2","0","1","14.3","7.1"
"Turner","2020-03-13","0","2","0","1","14.3","7.1"
"Turner","2020-03-14","0","2","0","1","14.3","7.1"
"Turner","2020-03-15","0","2","0","1","14.3","7.1"
"Turner","2020-03-16","1","3","0","1","14.3","7.1"
"Turner","2020-03-17","1","4","1","2","28.6","14.3"
"Turner","2020-03-18","0","4","0","2","14.3","14.3"
"Turner","2020-03-19","1","5","0","2","14.3","14.3"
"Turner","2020-03-20","0","5","0","2","14.3","14.3"
"Turner","2020-03-21","2","7","1","3","21.4","17.9"
"Turner","2020-03-22","1","8","0","3","21.4","17.9"
"Turner","2020-03-23","5","13","0","3","21.4","17.9"
"Turner","2020-03-24","1","14","0","3","7.1","17.9"
"Turner","2020-03-25","3","17","1","4","11.9","13.1"
"Turner","2020-03-26","1","18","0","4","11.9","13.1"
"Turner","2020-03-27","1","19","0","4","11.9","13.1"
"Turner","2020-03-28","1","20","0","4","4.8","13.1"
"Turner","2020-03-29","1","21","1","5","19","20.2"
"Turner","2020-03-30","4","25","0","5","19","20.2"
"Turner","2020-03-31","2","27","0","5","19","13.1"
"Turner","2020-04-01","3","30","3","8","28.6","20.2"
"Turner","2020-04-02","5","35","1","9","31.4","21.7"
"Turner","2020-04-03","2","37","0","9","31.4","21.7"
"Turner","2020-04-04","1","38","1","10","45.7","25.2"
"Turner","2020-04-05","1","39","0","10","31.4","25.2"
"Turner","2020-04-06","2","41","2","12","45.7","32.4"
"Turner","2020-04-07","1","42","0","12","45.7","32.4"
"Turner","2020-04-08","1","43","0","12","31.4","30"
"Turner","2020-04-09","2","45","1","13","35.7","33.6"
"Turner","2020-04-10","0","45","0","13","35.7","33.6"
"Turner","2020-04-11","0","45","0","13","21.4","33.6"
"Turner","2020-04-12","1","46","1","14","35.7","33.6"
"Turner","2020-04-13","1","47","1","15","35.7","40.7"
"Turner","2020-04-14","1","48","0","15","35.7","40.7"
"Turner","2020-04-15","2","50","0","15","35.7","33.6"
"Turner","2020-04-16","3","53","1","16","33.3","34.5"
"Turner","2020-04-17","4","57","0","16","33.3","34.5"
"Turner","2020-04-18","0","57","0","16","33.3","27.4"
"Turner","2020-04-19","0","57","0","16","19","27.4"
"Turner","2020-04-20","9","66","1","17","6.3","21"
"Turner","2020-04-21","15","81","6","23","12.1","23.9"
"Turner","2020-04-22","17","98","9","32","19.6","27.7"
"Turner","2020-04-23","6","104","1","33","17.2","25.3"
"Turner","2020-04-24","18","122","2","35","18.8","26.1"
"Turner","2020-04-25","6","128","1","36","21.2","27.3"
"Turner","2020-04-26","1","129","1","37","35.5","27.3"
"Turner","2020-04-27","14","143","1","38","34.9","20.6"
"Turner","2020-04-28","28","171","0","38","29.2","20.6"
"Turner","2020-04-29","19","190","0","38","21.7","20.6"
"Turner","2020-04-30","4","194","1","39","22.8","20"
"Turner","2020-05-01","13","207","4","43","25.7","22.2"
"Turner","2020-05-02","1","208","1","44","37.6","29.4"
"Turner","2020-05-03","1","209","1","45","37.6","36.5"
"Turner","2020-05-04","2","211","0","45","36.5","35.7"
"Turner","2020-05-05","3","214","1","46","41.3","35.3"
"Turner","2020-05-06","13","227","5","51","46.8","34.2"
"Turner","2020-05-07","12","239","1","52","44.4","33.6"
"Turner","2020-05-08","11","250","1","53","41.3","33.5"
"Turner","2020-05-09","0","250","0","53","27","32.3"
"Turner","2020-05-10","0","250","0","53","12.7","25.2"
"Turner","2020-05-11","18","268","3","56","15.1","25.8"
"Turner","2020-05-12","5","273","1","57","13.2","27.3"
"Turner","2020-05-13","14","287","0","57","7.7","27.3"
"Turner","2020-05-14","9","296","3","60","11.3","27.9"
"Turner","2020-05-15","10","306","1","61","11.4","26.4"
"Turner","2020-05-16","5","311","1","62","14.3","20.7"
"Turner","2020-05-17","0","311","0","62","14.3","13.5"
"Turner","2020-05-18","18","329","5","67","15.9","15.5"
"Turner","2020-05-19","10","339","3","70","17.3","15.3"
"Turner","2020-05-20","21","360","6","76","21.4","14.6"
"Turner","2020-05-21","26","386","7","83","20.5","15.9"
"Turner","2020-05-22","11","397","1","84","20.3","15.9"
"Turner","2020-05-23","2","399","0","84","17.5","15.9"
"Turner","2020-05-24","0","399","0","84","17.5","15.9"
"Turner","2020-05-25","4","403","1","85","17.1","16.5"
"Turner","2020-05-26","24","427","6","91","16.4","16.8"
"Turner","2020-05-27","26","453","3","94","13.9","17.7"
"Turner","2020-05-28","18","471","6","100","14.9","17.7"
"Turner","2020-05-29","9","480","4","104","19.9","20.1"
"Turner","2020-05-30","4","484","4","108","34.2","25.8"
"Turner","2020-05-31","0","484","0","108","34.2","25.8"
"Turner","2020-06-01","33","517","5","113","32.8","24.9"
"Turner","2020-06-02","42","559","2","115","29.9","23.1"
"Turner","2020-06-03","25","584","2","117","29.4","21.7"
"Turner","2020-06-04","13","597","1","118","25.7","20.3"
"Turner","2020-06-05","23","620","2","120","20.6","20.3"
"Turner","2020-06-06","2","622","1","121","13.5","23.8"
"Turner","2020-06-07","2","624","1","122","20.6","27.4"
"Turner","2020-06-08","40","664","4","126","19.9","26.3"
"Turner","2020-06-09","19","683","3","129","21.5","25.7"
"Turner","2020-06-10","20","703","2","131","21.7","25.6"
"Turner","2020-06-11","28","731","2","133","21.7","23.7"
"Turner","2020-06-12","23","754","0","133","20.4","20.5"
"Turner","2020-06-13","3","757","1","134","18","15.8"
"Turner","2020-06-14","3","760","0","134","10.9","15.8"
"Turner","2020-06-15","43","803","1","135","9.8","14.8"
"Turner","2020-06-16","10","813","0","135","7.5","14.5"
"Turner","2020-06-17","26","839","5","140","8.9","15.3"
"Turner","2020-06-18","41","880","1","141","8.2","14.9"
"Turner","2020-06-19","23","903","2","143","9.4","14.9"
"Turner","2020-06-20","2","905","1","144","11.8","14.9"
"Turner","2020-06-21","5","910","0","144","11.8","11.4"
"Turner","2020-06-22","38","948","1","145","11.9","10.8"
"Turner","2020-06-23","23","971","1","146","12.5","10"
"Turner","2020-06-24","40","1011","4","150","11.2","10"
"Turner","2020-06-25","24","1035","3","153","12.6","10.4"
"Turner","2020-06-26","21","1056","1","154","12","10.7"
"Turner","2020-06-27","5","1061","0","154","4.9","8.4"
