"province","date_recovered","recovered","cumulative_recovered"
"Repatriated",2020-04-12,0,13
"Repatriated",2020-04-13,0,13
"Repatriated",2020-04-14,0,13
"Repatriated",2020-04-15,0,13
"Repatriated",2020-04-16,0,13
"Repatriated",2020-04-17,0,13
"Repatriated",2020-04-18,0,13
"Repatriated",2020-04-19,0,13
"Repatriated",2020-04-20,0,13
"Repatriated",2020-04-21,0,13
"Repatriated",2020-04-22,0,13
"Repatriated",2020-04-23,0,13
"Repatriated",2020-04-24,0,13
"Repatriated",2020-04-25,0,13
"Repatriated",2020-04-26,0,13
"Repatriated",2020-04-27,0,13
"Repatriated",2020-04-28,0,13
"Repatriated",2020-04-29,0,13
"Repatriated",2020-04-30,0,13
"Repatriated",2020-05-01,0,13
"Repatriated",2020-05-02,0,13
"Repatriated",2020-05-03,0,13
"Repatriated",2020-05-04,0,13
"Repatriated",2020-05-05,0,13
"Repatriated",2020-05-06,0,13
"Repatriated",2020-05-07,0,13
"Repatriated",2020-05-08,0,13
"Repatriated",2020-05-09,0,13
"Repatriated",2020-05-10,0,13
"Repatriated",2020-05-11,0,13
"Repatriated",2020-05-12,0,13
"Repatriated",2020-05-13,0,13
"Repatriated",2020-05-14,0,13
"Repatriated",2020-05-15,0,13
"Repatriated",2020-05-16,0,13
"Repatriated",2020-05-17,0,13
"Repatriated",2020-05-18,0,13
"Repatriated",2020-05-19,0,13
"Repatriated",2020-05-20,0,13
"Repatriated",2020-05-21,0,13
"Repatriated",2020-05-22,0,13
"Repatriated",2020-05-23,0,13
"Repatriated",2020-05-24,0,13
"Repatriated",2020-05-25,0,13
"Repatriated",2020-05-26,0,13
"Repatriated",2020-05-27,0,13
"Repatriated",2020-05-28,0,13
"Repatriated",2020-05-29,0,13
"Repatriated",2020-05-30,0,13
"Repatriated",2020-05-31,0,13
"Repatriated",2020-06-01,0,13
"Repatriated",2020-06-02,0,13
"Repatriated",2020-06-03,0,13
"Repatriated",2020-06-04,0,13
"Repatriated",2020-06-05,0,13
"Repatriated",2020-06-06,0,13
"Repatriated",2020-06-07,0,13
"Repatriated",2020-06-08,0,13
"Repatriated",2020-06-09,0,13
"Repatriated",2020-06-10,0,13
"Repatriated",2020-06-11,0,13
"Repatriated",2020-06-12,0,13
"Repatriated",2020-06-13,0,13
"Repatriated",2020-06-14,0,13
"Repatriated",2020-06-15,0,13
"Repatriated",2020-06-16,0,13
"Repatriated",2020-06-17,0,13
"Repatriated",2020-06-18,0,13
"Repatriated",2020-06-19,0,13
"Repatriated",2020-06-20,0,13
"Repatriated",2020-06-21,0,13
"Repatriated",2020-06-22,0,13
"Repatriated",2020-06-23,0,13
"Repatriated",2020-06-24,0,13
"Repatriated",2020-06-25,0,13
"Repatriated",2020-06-26,0,13
"Repatriated",2020-06-27,0,13
"Repatriated",2020-06-28,0,13
"Repatriated",2020-06-29,0,13
"Repatriated",2020-06-30,0,13
"Repatriated",2020-07-01,0,13
"Repatriated",2020-07-02,0,13
"Repatriated",2020-07-03,0,13
"Repatriated",2020-07-04,0,13
"Repatriated",2020-07-05,0,13
"Repatriated",2020-07-06,0,13
"Repatriated",2020-07-07,0,13
"Repatriated",2020-07-08,0,13
"Repatriated",2020-07-09,0,13
"Repatriated",2020-07-10,0,13
"Repatriated",2020-07-11,0,13
"Repatriated",2020-07-12,0,13
"Repatriated",2020-07-13,0,13
"Repatriated",2020-07-14,0,13
"Repatriated",2020-07-15,0,13
"Repatriated",2020-07-16,0,13
"Repatriated",2020-07-17,0,13
"Repatriated",2020-07-18,0,13
"Repatriated",2020-07-19,0,13
"Repatriated",2020-07-20,0,13
"Repatriated",2020-07-21,0,13
"Repatriated",2020-07-22,0,13
"Repatriated",2020-07-23,0,13
"Repatriated",2020-07-24,0,13
"Repatriated",2020-07-25,0,13
"Repatriated",2020-07-26,0,13
"Repatriated",2020-07-27,0,13
"Repatriated",2020-07-28,0,13
"Repatriated",2020-07-29,0,13
"Repatriated",2020-07-30,0,13
"Repatriated",2020-07-31,0,13
"Repatriated",2020-08-01,0,13
"Repatriated",2020-08-02,0,13
"Repatriated",2020-08-03,0,13
"Repatriated",2020-08-04,0,13
"Repatriated",2020-08-05,0,13
"Repatriated",2020-08-06,0,13
"Repatriated",2020-08-07,0,13
"Repatriated",2020-08-08,0,13
"Repatriated",2020-08-09,0,13
"Repatriated",2020-08-10,0,13
"Repatriated",2020-08-11,0,13
"Repatriated",2020-08-12,0,13
"Repatriated",2020-08-13,0,13
"Repatriated",2020-08-14,0,13
"Repatriated",2020-08-15,0,13
"Repatriated",2020-08-16,0,13
"Repatriated",2020-08-17,0,13
"Repatriated",2020-08-18,0,13
"Repatriated",2020-08-19,0,13
"Repatriated",2020-08-20,0,13
"Repatriated",2020-08-21,0,13
"Repatriated",2020-08-22,0,13
"Repatriated",2020-08-23,0,13
"Repatriated",2020-08-24,0,13
"Repatriated",2020-08-25,0,13
"Repatriated",2020-08-26,0,13
"Repatriated",2020-08-27,0,13
"Repatriated",2020-08-28,0,13
"Repatriated",2020-08-29,0,13
"Repatriated",2020-08-30,0,13
"Repatriated",2020-08-31,0,13
"Repatriated",2020-09-01,0,13
"Repatriated",2020-09-02,0,13
"Repatriated",2020-09-03,0,13
"Repatriated",2020-09-04,0,13
"Repatriated",2020-09-05,0,13
"Repatriated",2020-09-06,0,13
"Repatriated",2020-09-07,0,13
"Repatriated",2020-09-08,0,13
"Repatriated",2020-09-09,0,13
"Repatriated",2020-09-10,0,13
"Repatriated",2020-09-11,0,13
"Repatriated",2020-09-12,0,13
"Repatriated",2020-09-13,0,13
"Repatriated",2020-09-14,0,13
"Repatriated",2020-09-15,0,13
"Repatriated",2020-09-16,0,13
"Repatriated",2020-09-17,0,13
"Repatriated",2020-09-18,0,13
"Repatriated",2020-09-19,0,13
"Repatriated",2020-09-20,0,13
"Repatriated",2020-09-21,0,13
"Repatriated",2020-09-22,0,13
"Repatriated",2020-09-23,0,13
"Repatriated",2020-09-24,0,13
"Repatriated",2020-09-25,0,13
"Repatriated",2020-09-26,0,13
"Repatriated",2020-09-27,0,13
"Repatriated",2020-09-28,0,13
"Repatriated",2020-09-29,0,13
"Repatriated",2020-09-30,0,13
"Repatriated",2020-10-01,0,13
"Repatriated",2020-10-02,0,13
"Repatriated",2020-10-03,0,13
"Repatriated",2020-10-04,0,13
"Repatriated",2020-10-05,0,13
"Repatriated",2020-10-06,0,13
"Repatriated",2020-10-07,0,13
"Repatriated",2020-10-08,0,13
"Repatriated",2020-10-09,0,13
"Repatriated",2020-10-10,0,13
"Repatriated",2020-10-11,0,13
"Repatriated",2020-10-12,0,13
"Repatriated",2020-10-13,0,13
"Repatriated",2020-10-14,0,13
"Repatriated",2020-10-15,0,13
"Repatriated",2020-10-16,0,13
"Repatriated",2020-10-17,0,13
"Repatriated",2020-10-18,0,13
"Repatriated",2020-10-19,0,13
"Repatriated",2020-10-20,0,13
"Repatriated",2020-10-21,0,13
"Repatriated",2020-10-22,0,13
"Repatriated",2020-10-23,0,13
"Repatriated",2020-10-24,0,13
"Repatriated",2020-10-25,0,13
"Repatriated",2020-10-26,0,13
"Repatriated",2020-10-27,0,13
"Repatriated",2020-10-28,0,13
"Repatriated",2020-10-29,0,13
"Repatriated",2020-10-30,0,13
"Repatriated",2020-10-31,0,13
"Repatriated",2020-11-01,0,13
"Repatriated",2020-11-02,0,13
"Repatriated",2020-11-03,0,13
"Repatriated",2020-11-04,0,13
"Repatriated",2020-11-05,0,13
"Repatriated",2020-11-06,0,13
"Repatriated",2020-11-07,0,13
"Repatriated",2020-11-08,0,13
"Repatriated",2020-11-09,0,13
"Repatriated",2020-11-10,0,13
"Repatriated",2020-11-11,0,13
"Repatriated",2020-11-12,0,13
"Repatriated",2020-11-13,0,13
"Repatriated",2020-11-14,0,13
"Repatriated",2020-11-15,0,13
"Repatriated",2020-11-16,0,13
"Repatriated",2020-11-17,0,13
"Repatriated",2020-11-18,0,13
"Repatriated",2020-11-19,0,13
"Repatriated",2020-11-20,0,13
"Repatriated",2020-11-21,0,13
"Repatriated",2020-11-22,0,13
"Repatriated",2020-11-23,0,13
"Repatriated",2020-11-24,0,13
"Repatriated",2020-11-25,0,13
"Repatriated",2020-11-26,0,13
"Repatriated",2020-11-27,0,13
"Repatriated",2020-11-28,0,13
"Repatriated",2020-11-29,0,13
"Repatriated",2020-11-30,0,13
"Repatriated",2020-12-01,0,13
"Repatriated",2020-12-02,0,13
"Repatriated",2020-12-03,0,13
"Repatriated",2020-12-04,0,13
"Repatriated",2020-12-05,0,13
"Repatriated",2020-12-06,0,13
"Repatriated",2020-12-07,0,13
"Repatriated",2020-12-08,0,13
"Repatriated",2020-12-09,0,13
"Repatriated",2020-12-10,0,13
"Repatriated",2020-12-11,0,13
"Repatriated",2020-12-12,0,13
"Repatriated",2020-12-13,0,13
"Repatriated",2020-12-14,0,13
"Repatriated",2020-12-15,0,13
"Repatriated",2020-12-16,0,13
"Repatriated",2020-12-17,0,13
"Repatriated",2020-12-18,0,13
"Repatriated",2020-12-19,0,13
"Repatriated",2020-12-20,0,13
"Repatriated",2020-12-21,0,13
"Repatriated",2020-12-22,0,13
"Repatriated",2020-12-23,0,13
"Repatriated",2020-12-24,0,13
"Repatriated",2020-12-25,0,13
"Repatriated",2020-12-26,0,13
"Repatriated",2020-12-27,0,13
"Repatriated",2020-12-28,0,13
"Repatriated",2020-12-29,0,13
"Repatriated",2020-12-30,0,13
"Repatriated",2020-12-31,0,13
"Repatriated",2021-01-01,0,13
"Repatriated",2021-01-02,0,13
"Repatriated",2021-01-03,0,13
"Repatriated",2021-01-04,0,13
"Repatriated",2021-01-05,0,13
"Repatriated",2021-01-06,0,13
"Repatriated",2021-01-07,0,13
"Repatriated",2021-01-08,0,13
"Repatriated",2021-01-09,0,13
"Repatriated",2021-01-10,0,13
"Repatriated",2021-01-11,0,13
"Repatriated",2021-01-12,0,13
"Repatriated",2021-01-13,0,13
"Repatriated",2021-01-14,0,13
"Repatriated",2021-01-15,0,13
"Repatriated",2021-01-16,0,13
"Repatriated",2021-01-17,0,13
"Repatriated",2021-01-18,0,13
"Repatriated",2021-01-19,0,13
"Repatriated",2021-01-20,0,13
"Repatriated",2021-01-21,0,13
"Repatriated",2021-01-22,0,13
"Repatriated",2021-01-23,0,13
"Repatriated",2021-01-24,0,13
"Repatriated",2021-01-25,0,13
"Repatriated",2021-01-26,0,13
"Repatriated",2021-01-27,0,13
"Repatriated",2021-01-28,0,13
"Repatriated",2021-01-29,0,13
"Repatriated",2021-01-30,0,13
"Repatriated",2021-01-31,0,13
"Repatriated",2021-02-01,0,13
"Saskatchewan",2020-02-12,0,0
"Saskatchewan",2020-02-13,0,0
"Saskatchewan",2020-02-14,0,0
"Saskatchewan",2020-02-15,0,0
"Saskatchewan",2020-02-16,0,0
"Saskatchewan",2020-02-17,0,0
"Saskatchewan",2020-02-18,0,0
"Saskatchewan",2020-02-19,0,0
"Saskatchewan",2020-02-20,0,0
"Saskatchewan",2020-02-21,0,0
"Saskatchewan",2020-02-22,0,0
"Saskatchewan",2020-02-23,0,0
"Saskatchewan",2020-02-24,0,0
"Saskatchewan",2020-02-25,0,0
"Saskatchewan",2020-02-26,0,0
"Saskatchewan",2020-02-27,0,0
"Saskatchewan",2020-02-28,0,0
"Saskatchewan",2020-02-29,0,0
"Saskatchewan",2020-03-01,0,0
"Saskatchewan",2020-03-02,0,0
"Saskatchewan",2020-03-03,0,0
"Saskatchewan",2020-03-04,0,0
"Saskatchewan",2020-03-05,0,0
"Saskatchewan",2020-03-06,0,0
"Saskatchewan",2020-03-07,0,0
"Saskatchewan",2020-03-08,0,0
"Saskatchewan",2020-03-09,0,0
"Saskatchewan",2020-03-10,0,0
"Saskatchewan",2020-03-11,0,0
"Saskatchewan",2020-03-12,0,0
"Saskatchewan",2020-03-13,0,0
"Saskatchewan",2020-03-14,0,0
"Saskatchewan",2020-03-15,0,0
"Saskatchewan",2020-03-16,0,0
"Saskatchewan",2020-03-17,0,0
"Saskatchewan",2020-03-18,0,0
"Saskatchewan",2020-03-19,0,0
"Saskatchewan",2020-03-20,0,0
"Saskatchewan",2020-03-21,0,0
"Saskatchewan",2020-03-22,0,0
"Saskatchewan",2020-03-23,0,0
"Saskatchewan",2020-03-24,0,0
"Saskatchewan",2020-03-25,0,0
"Saskatchewan",2020-03-26,3,3
"Saskatchewan",2020-03-27,0,3
"Saskatchewan",2020-03-28,1,4
"Saskatchewan",2020-03-29,4,8
"Saskatchewan",2020-03-30,6,14
"Saskatchewan",2020-03-31,7,21
"Saskatchewan",2020-04-01,9,30
"Saskatchewan",2020-04-02,6,36
"Saskatchewan",2020-04-03,12,48
"Saskatchewan",2020-04-04,7,55
"Saskatchewan",2020-04-05,12,67
"Saskatchewan",2020-04-06,14,81
"Saskatchewan",2020-04-07,7,88
"Saskatchewan",2020-04-08,15,103
"Saskatchewan",2020-04-09,12,115
"Saskatchewan",2020-04-10,21,136
"Saskatchewan",2020-04-11,11,147
"Saskatchewan",2020-04-12,17,164
"Saskatchewan",2020-04-13,14,178
"Saskatchewan",2020-04-14,9,187
"Saskatchewan",2020-04-15,18,205
"Saskatchewan",2020-04-16,14,219
"Saskatchewan",2020-04-17,9,228
"Saskatchewan",2020-04-18,6,234
"Saskatchewan",2020-04-19,0,234
"Saskatchewan",2020-04-20,4,238
"Saskatchewan",2020-04-21,14,252
"Saskatchewan",2020-04-22,9,261
"Saskatchewan",2020-04-23,9,270
"Saskatchewan",2020-04-24,10,280
"Saskatchewan",2020-04-25,8,288
"Saskatchewan",2020-04-26,0,288
"Saskatchewan",2020-04-27,0,288
"Saskatchewan",2020-04-28,3,291
"Saskatchewan",2020-04-29,0,291
"Saskatchewan",2020-04-30,4,295
"Saskatchewan",2020-05-01,2,297
"Saskatchewan",2020-05-02,5,302
"Saskatchewan",2020-05-03,3,305
"Saskatchewan",2020-05-04,2,307
"Saskatchewan",2020-05-05,3,310
"Saskatchewan",2020-05-06,2,312
"Saskatchewan",2020-05-07,17,329
"Saskatchewan",2020-05-08,6,335
"Saskatchewan",2020-05-09,5,340
"Saskatchewan",2020-05-10,9,349
"Saskatchewan",2020-05-11,14,363
"Saskatchewan",2020-05-12,11,374
"Saskatchewan",2020-05-13,11,385
"Saskatchewan",2020-05-14,13,398
"Saskatchewan",2020-05-15,10,408
"Saskatchewan",2020-05-16,25,433
"Saskatchewan",2020-05-17,11,444
"Saskatchewan",2020-05-18,11,455
"Saskatchewan",2020-05-19,15,470
"Saskatchewan",2020-05-20,24,494
"Saskatchewan",2020-05-21,15,509
"Saskatchewan",2020-05-22,12,521
"Saskatchewan",2020-05-23,14,535
"Saskatchewan",2020-05-24,3,538
"Saskatchewan",2020-05-25,8,546
"Saskatchewan",2020-05-26,3,549
"Saskatchewan",2020-05-27,10,559
"Saskatchewan",2020-05-28,9,568
"Saskatchewan",2020-05-29,2,570
"Saskatchewan",2020-05-30,10,580
"Saskatchewan",2020-05-31,2,582
"Saskatchewan",2020-06-01,6,588
"Saskatchewan",2020-06-02,14,602
"Saskatchewan",2020-06-03,0,602
"Saskatchewan",2020-06-04,6,608
"Saskatchewan",2020-06-05,3,611
"Saskatchewan",2020-06-06,0,611
"Saskatchewan",2020-06-07,12,623
"Saskatchewan",2020-06-08,1,624
"Saskatchewan",2020-06-09,0,624
"Saskatchewan",2020-06-10,0,624
"Saskatchewan",2020-06-11,2,626
"Saskatchewan",2020-06-12,1,627
"Saskatchewan",2020-06-13,0,627
"Saskatchewan",2020-06-14,1,628
"Saskatchewan",2020-06-15,1,629
"Saskatchewan",2020-06-16,2,631
"Saskatchewan",2020-06-17,2,633
"Saskatchewan",2020-06-18,3,636
"Saskatchewan",2020-06-19,0,636
"Saskatchewan",2020-06-20,3,639
"Saskatchewan",2020-06-21,4,643
"Saskatchewan",2020-06-22,0,643
"Saskatchewan",2020-06-23,-1,642
"Saskatchewan",2020-06-24,1,643
"Saskatchewan",2020-06-25,5,648
"Saskatchewan",2020-06-26,6,654
"Saskatchewan",2020-06-27,7,661
"Saskatchewan",2020-06-28,0,661
"Saskatchewan",2020-06-29,18,679
"Saskatchewan",2020-06-30,5,684
"Saskatchewan",2020-07-01,0,684
"Saskatchewan",2020-07-02,17,701
"Saskatchewan",2020-07-03,10,711
"Saskatchewan",2020-07-04,0,711
"Saskatchewan",2020-07-05,0,711
"Saskatchewan",2020-07-06,21,732
"Saskatchewan",2020-07-07,5,737
"Saskatchewan",2020-07-08,9,746
"Saskatchewan",2020-07-09,4,750
"Saskatchewan",2020-07-10,7,757
"Saskatchewan",2020-07-11,0,757
"Saskatchewan",2020-07-12,0,757
"Saskatchewan",2020-07-13,9,766
"Saskatchewan",2020-07-14,19,785
"Saskatchewan",2020-07-15,6,791
"Saskatchewan",2020-07-16,3,794
"Saskatchewan",2020-07-17,-1,793
"Saskatchewan",2020-07-18,0,793
"Saskatchewan",2020-07-19,6,799
"Saskatchewan",2020-07-20,3,802
"Saskatchewan",2020-07-21,11,813
"Saskatchewan",2020-07-22,12,825
"Saskatchewan",2020-07-23,13,838
"Saskatchewan",2020-07-24,10,848
"Saskatchewan",2020-07-25,14,862
"Saskatchewan",2020-07-26,11,873
"Saskatchewan",2020-07-27,13,886
"Saskatchewan",2020-07-28,21,907
"Saskatchewan",2020-07-29,22,929
"Saskatchewan",2020-07-30,55,984
"Saskatchewan",2020-07-31,24,1008
"Saskatchewan",2020-08-01,46,1054
"Saskatchewan",2020-08-02,16,1070
"Saskatchewan",2020-08-03,19,1089
"Saskatchewan",2020-08-04,8,1097
"Saskatchewan",2020-08-05,36,1133
"Saskatchewan",2020-08-06,31,1164
"Saskatchewan",2020-08-07,57,1221
"Saskatchewan",2020-08-08,24,1245
"Saskatchewan",2020-08-09,12,1257
"Saskatchewan",2020-08-10,8,1265
"Saskatchewan",2020-08-11,29,1294
"Saskatchewan",2020-08-12,20,1314
"Saskatchewan",2020-08-13,11,1325
"Saskatchewan",2020-08-14,22,1347
"Saskatchewan",2020-08-15,9,1356
"Saskatchewan",2020-08-16,9,1365
"Saskatchewan",2020-08-17,22,1387
"Saskatchewan",2020-08-18,16,1403
"Saskatchewan",2020-08-19,7,1410
"Saskatchewan",2020-08-20,9,1419
"Saskatchewan",2020-08-21,20,1439
"Saskatchewan",2020-08-22,19,1458
"Saskatchewan",2020-08-23,14,1472
"Saskatchewan",2020-08-24,10,1482
"Saskatchewan",2020-08-25,8,1490
"Saskatchewan",2020-08-26,30,1520
"Saskatchewan",2020-08-27,7,1527
"Saskatchewan",2020-08-28,16,1543
"Saskatchewan",2020-08-29,5,1548
"Saskatchewan",2020-08-30,1,1549
"Saskatchewan",2020-08-31,12,1561
"Saskatchewan",2020-09-01,6,1567
"Saskatchewan",2020-09-02,4,1571
"Saskatchewan",2020-09-03,3,1574
"Saskatchewan",2020-09-04,4,1578
"Saskatchewan",2020-09-05,1,1579
"Saskatchewan",2020-09-06,0,1579
"Saskatchewan",2020-09-07,1,1580
"Saskatchewan",2020-09-08,7,1587
"Saskatchewan",2020-09-09,0,1587
"Saskatchewan",2020-09-10,6,1593
"Saskatchewan",2020-09-11,5,1598
"Saskatchewan",2020-09-12,4,1602
"Saskatchewan",2020-09-13,1,1603
"Saskatchewan",2020-09-14,1,1604
"Saskatchewan",2020-09-15,12,1616
"Saskatchewan",2020-09-16,4,1620
"Saskatchewan",2020-09-17,4,1624
"Saskatchewan",2020-09-18,15,1639
"Saskatchewan",2020-09-19,3,1642
"Saskatchewan",2020-09-20,1,1643
"Saskatchewan",2020-09-21,2,1645
"Saskatchewan",2020-09-22,9,1654
"Saskatchewan",2020-09-23,19,1673
"Saskatchewan",2020-09-24,8,1681
"Saskatchewan",2020-09-25,18,1699
"Saskatchewan",2020-09-26,6,1705
"Saskatchewan",2020-09-27,5,1710
"Saskatchewan",2020-09-28,9,1719
"Saskatchewan",2020-09-29,18,1737
"Saskatchewan",2020-09-30,13,1750
"Saskatchewan",2020-10-01,9,1759
"Saskatchewan",2020-10-02,10,1769
"Saskatchewan",2020-10-03,13,1782
"Saskatchewan",2020-10-04,0,1782
"Saskatchewan",2020-10-05,19,1801
"Saskatchewan",2020-10-06,20,1821
"Saskatchewan",2020-10-07,11,1832
"Saskatchewan",2020-10-08,13,1845
"Saskatchewan",2020-10-09,26,1871
"Saskatchewan",2020-10-10,12,1883
"Saskatchewan",2020-10-11,5,1888
"Saskatchewan",2020-10-12,12,1900
"Saskatchewan",2020-10-13,11,1911
"Saskatchewan",2020-10-14,9,1920
"Saskatchewan",2020-10-15,16,1936
"Saskatchewan",2020-10-16,10,1946
"Saskatchewan",2020-10-17,9,1955
"Saskatchewan",2020-10-18,8,1963
"Saskatchewan",2020-10-19,10,1973
"Saskatchewan",2020-10-20,14,1987
"Saskatchewan",2020-10-21,15,2002
"Saskatchewan",2020-10-22,22,2024
"Saskatchewan",2020-10-23,31,2055
"Saskatchewan",2020-10-24,15,2070
"Saskatchewan",2020-10-25,15,2085
"Saskatchewan",2020-10-26,23,2108
"Saskatchewan",2020-10-27,56,2164
"Saskatchewan",2020-10-28,53,2217
"Saskatchewan",2020-10-29,41,2258
"Saskatchewan",2020-10-30,41,2299
"Saskatchewan",2020-10-31,81,2380
"Saskatchewan",2020-11-01,15,2395
"Saskatchewan",2020-11-02,14,2409
"Saskatchewan",2020-11-03,97,2506
"Saskatchewan",2020-11-04,78,2584
"Saskatchewan",2020-11-05,50,2634
"Saskatchewan",2020-11-06,53,2687
"Saskatchewan",2020-11-07,39,2726
"Saskatchewan",2020-11-08,21,2747
"Saskatchewan",2020-11-09,22,2769
"Saskatchewan",2020-11-10,111,2880
"Saskatchewan",2020-11-11,54,2934
"Saskatchewan",2020-11-12,15,2949
"Saskatchewan",2020-11-13,108,3057
"Saskatchewan",2020-11-14,43,3100
"Saskatchewan",2020-11-15,63,3163
"Saskatchewan",2020-11-16,60,3223
"Saskatchewan",2020-11-17,113,3336
"Saskatchewan",2020-11-18,86,3422
"Saskatchewan",2020-11-19,131,3553
"Saskatchewan",2020-11-20,73,3626
"Saskatchewan",2020-11-21,41,3667
"Saskatchewan",2020-11-22,90,3757
"Saskatchewan",2020-11-23,50,3807
"Saskatchewan",2020-11-24,112,3919
"Saskatchewan",2020-11-25,79,3998
"Saskatchewan",2020-11-26,178,4176
"Saskatchewan",2020-11-27,208,4384
"Saskatchewan",2020-11-28,137,4521
"Saskatchewan",2020-11-29,68,4589
"Saskatchewan",2020-11-30,49,4638
"Saskatchewan",2020-12-01,237,4875
"Saskatchewan",2020-12-02,84,4959
"Saskatchewan",2020-12-03,214,5173
"Saskatchewan",2020-12-04,183,5356
"Saskatchewan",2020-12-05,128,5484
"Saskatchewan",2020-12-06,46,5530
"Saskatchewan",2020-12-07,59,5589
"Saskatchewan",2020-12-08,279,5868
"Saskatchewan",2020-12-09,253,6121
"Saskatchewan",2020-12-10,345,6466
"Saskatchewan",2020-12-11,387,6853
"Saskatchewan",2020-12-12,713,7566
"Saskatchewan",2020-12-13,128,7694
"Saskatchewan",2020-12-14,73,7767
"Saskatchewan",2020-12-15,363,8130
"Saskatchewan",2020-12-16,153,8283
"Saskatchewan",2020-12-17,466,8749
"Saskatchewan",2020-12-18,485,9234
"Saskatchewan",2020-12-19,218,9452
"Saskatchewan",2020-12-20,105,9557
"Saskatchewan",2020-12-21,92,9649
"Saskatchewan",2020-12-22,223,9872
"Saskatchewan",2020-12-23,249,10121
"Saskatchewan",2020-12-24,654,10775
"Saskatchewan",2020-12-25,0,10775
"Saskatchewan",2020-12-26,0,10775
"Saskatchewan",2020-12-27,500,11275
"Saskatchewan",2020-12-28,0,11275
"Saskatchewan",2020-12-29,405,11680
"Saskatchewan",2020-12-30,377,12057
"Saskatchewan",2020-12-31,439,12496
"Saskatchewan",2021-01-01,0,12496
"Saskatchewan",2021-01-02,479,12975
"Saskatchewan",2021-01-03,109,13084
"Saskatchewan",2021-01-04,96,13180
"Saskatchewan",2021-01-05,118,13298
"Saskatchewan",2021-01-06,439,13737
"Saskatchewan",2021-01-07,277,14014
"Saskatchewan",2021-01-08,223,14237
"Saskatchewan",2021-01-09,189,14426
"Saskatchewan",2021-01-10,0,14426
"Saskatchewan",2021-01-11,162,14588
"Saskatchewan",2021-01-12,226,14814
"Saskatchewan",2021-01-13,249,15063
"Saskatchewan",2021-01-14,201,15264
"Saskatchewan",2021-01-15,231,15495
"Saskatchewan",2021-01-16,235,15730
"Saskatchewan",2021-01-17,206,15936
"Saskatchewan",2021-01-18,142,16078
"Saskatchewan",2021-01-19,412,16490
"Saskatchewan",2021-01-20,694,17184
"Saskatchewan",2021-01-21,816,18000
"Saskatchewan",2021-01-22,200,18200
"Saskatchewan",2021-01-23,306,18506
"Saskatchewan",2021-01-24,167,18673
"Saskatchewan",2021-01-25,217,18890
"Saskatchewan",2021-01-26,839,19729
"Saskatchewan",2021-01-27,264,19993
"Saskatchewan",2021-01-28,282,20275
"Saskatchewan",2021-01-29,300,20575
"Saskatchewan",2021-01-30,228,20803
"Saskatchewan",2021-01-31,223,21026
"Saskatchewan",2021-02-01,310,21336
"Yukon",2020-02-12,0,0
"Yukon",2020-02-13,0,0
"Yukon",2020-02-14,0,0
"Yukon",2020-02-15,0,0
"Yukon",2020-02-16,0,0
"Yukon",2020-02-17,0,0
"Yukon",2020-02-18,0,0
"Yukon",2020-02-19,0,0
"Yukon",2020-02-20,0,0
"Yukon",2020-02-21,0,0
"Yukon",2020-02-22,0,0
"Yukon",2020-02-23,0,0
"Yukon",2020-02-24,0,0
"Yukon",2020-02-25,0,0
"Yukon",2020-02-26,0,0
"Yukon",2020-02-27,0,0
"Yukon",2020-02-28,0,0
"Yukon",2020-02-29,0,0
"Yukon",2020-03-01,0,0
"Yukon",2020-03-02,0,0
"Yukon",2020-03-03,0,0
"Yukon",2020-03-04,0,0
"Yukon",2020-03-05,0,0
"Yukon",2020-03-06,0,0
"Yukon",2020-03-07,0,0
"Yukon",2020-03-08,0,0
"Yukon",2020-03-09,0,0
"Yukon",2020-03-10,0,0
"Yukon",2020-03-11,0,0
"Yukon",2020-03-12,0,0
"Yukon",2020-03-13,0,0
"Yukon",2020-03-14,0,0
"Yukon",2020-03-15,0,0
"Yukon",2020-03-16,0,0
"Yukon",2020-03-17,0,0
"Yukon",2020-03-18,0,0
"Yukon",2020-03-19,0,0
"Yukon",2020-03-20,0,0
"Yukon",2020-03-21,0,0
"Yukon",2020-03-22,0,0
"Yukon",2020-03-23,0,0
"Yukon",2020-03-24,0,0
"Yukon",2020-03-25,0,0
"Yukon",2020-03-26,0,0
"Yukon",2020-03-27,0,0
"Yukon",2020-03-28,0,0
"Yukon",2020-03-29,0,0
"Yukon",2020-03-30,0,0
"Yukon",2020-03-31,0,0
"Yukon",2020-04-01,3,3
"Yukon",2020-04-02,0,3
"Yukon",2020-04-03,1,4
"Yukon",2020-04-04,0,4
"Yukon",2020-04-05,0,4
"Yukon",2020-04-06,0,4
"Yukon",2020-04-07,0,4
"Yukon",2020-04-08,0,4
"Yukon",2020-04-09,0,4
"Yukon",2020-04-10,0,4
"Yukon",2020-04-11,0,4
"Yukon",2020-04-12,0,4
"Yukon",2020-04-13,2,6
"Yukon",2020-04-14,0,6
"Yukon",2020-04-15,0,6
"Yukon",2020-04-16,0,6
"Yukon",2020-04-17,1,7
"Yukon",2020-04-18,1,8
"Yukon",2020-04-19,0,8
"Yukon",2020-04-20,0,8
"Yukon",2020-04-21,0,8
"Yukon",2020-04-22,0,8
"Yukon",2020-04-23,0,8
"Yukon",2020-04-24,0,8
"Yukon",2020-04-25,0,8
"Yukon",2020-04-26,0,8
"Yukon",2020-04-27,0,8
"Yukon",2020-04-28,0,8
"Yukon",2020-04-29,0,8
